"variable","run","Ref_d","Ref_e","Ref_g","Ref_K","Ref_N","Ref_P","Ref_s","Ref_U","Ref_y","PS_d","PS_e","PS_g","PS_K","PS_N","PS_P","PS_s","PS_U","PS_y","LBS_d","LBS_e","LBS_g","LBS_K","LBS_N","LBS_P","LBS_s","LBS_U","LBS_y","CBS_d","CBS_e","CBS_g","CBS_K","CBS_N","CBS_P","CBS_s","CBS_U","CBS_y"
"ofmsw",66,NA,NA,NA,105785.325827715,204177.747683506,28312.6999089041,NA,NA,NA,NA,NA,NA,105785.325827715,204177.747683506,28312.6999089041,NA,NA,NA,NA,NA,NA,105785.325827715,204177.747683506,28312.6999089041,NA,NA,NA,NA,NA,NA,105785.325827715,204177.747683506,28312.6999089041,NA,NA,NA
"ofmsw",67,NA,NA,NA,147264.795294136,293352.145658408,28870.3009655548,NA,NA,NA,NA,NA,NA,147264.795294136,293352.145658408,28870.3009655548,NA,NA,NA,NA,NA,NA,147264.795294136,293352.145658408,28870.3009655548,NA,NA,NA,NA,NA,NA,147264.795294136,293352.145658408,28870.3009655548,NA,NA,NA
"ofmsw",68,NA,NA,NA,165379.919193256,253600.836019493,53365.9236317755,NA,NA,NA,NA,NA,NA,165379.919193256,253600.836019493,53365.9236317755,NA,NA,NA,NA,NA,NA,165379.919193256,253600.836019493,53365.9236317755,NA,NA,NA,NA,NA,NA,165379.919193256,253600.836019493,53365.9236317755,NA,NA,NA
"ofmsw",69,NA,NA,NA,149655.182803406,276699.887523306,54621.0512524584,NA,NA,NA,NA,NA,NA,149655.182803406,276699.887523306,54621.0512524584,NA,NA,NA,NA,NA,NA,149655.182803406,276699.887523306,54621.0512524584,NA,NA,NA,NA,NA,NA,149655.182803406,276699.887523306,54621.0512524584,NA,NA,NA
"ofmsw",70,NA,NA,NA,150734.925460257,291362.787299634,31403.5480890212,NA,NA,NA,NA,NA,NA,150734.925460257,291362.787299634,31403.5480890212,NA,NA,NA,NA,NA,NA,150734.925460257,291362.787299634,31403.5480890212,NA,NA,NA,NA,NA,NA,150734.925460257,291362.787299634,31403.5480890212,NA,NA,NA
"ofmsw",71,NA,NA,NA,122751.036706011,205706.557749657,22919.6375924506,NA,NA,NA,NA,NA,NA,122751.036706011,205706.557749657,22919.6375924506,NA,NA,NA,NA,NA,NA,122751.036706011,205706.557749657,22919.6375924506,NA,NA,NA,NA,NA,NA,122751.036706011,205706.557749657,22919.6375924506,NA,NA,NA
"ofmsw",72,NA,NA,NA,138796.837891884,274646.177069728,45105.1829414447,NA,NA,NA,NA,NA,NA,138796.837891884,274646.177069728,45105.1829414447,NA,NA,NA,NA,NA,NA,138796.837891884,274646.177069728,45105.1829414447,NA,NA,NA,NA,NA,NA,138796.837891884,274646.177069728,45105.1829414447,NA,NA,NA
"ofmsw",73,NA,NA,NA,140365.765489722,243558.445488134,48263.8738071344,NA,NA,NA,NA,NA,NA,140365.765489722,243558.445488134,48263.8738071344,NA,NA,NA,NA,NA,NA,140365.765489722,243558.445488134,48263.8738071344,NA,NA,NA,NA,NA,NA,140365.765489722,243558.445488134,48263.8738071344,NA,NA,NA
"ofmsw",74,NA,NA,NA,138235.82145716,279211.075862117,31833.6903107824,NA,NA,NA,NA,NA,NA,138235.82145716,279211.075862117,31833.6903107824,NA,NA,NA,NA,NA,NA,138235.82145716,279211.075862117,31833.6903107824,NA,NA,NA,NA,NA,NA,138235.82145716,279211.075862117,31833.6903107824,NA,NA,NA
"ofmsw",75,NA,NA,NA,131566.475087381,241755.464803673,42837.9127394119,NA,NA,NA,NA,NA,NA,131566.475087381,241755.464803673,42837.9127394119,NA,NA,NA,NA,NA,NA,131566.475087381,241755.464803673,42837.9127394119,NA,NA,NA,NA,NA,NA,131566.475087381,241755.464803673,42837.9127394119,NA,NA,NA
"ofmsw",76,NA,NA,NA,120553.991276457,244627.912202883,39040.2507334446,NA,NA,NA,NA,NA,NA,120553.991276457,244627.912202883,39040.2507334446,NA,NA,NA,NA,NA,NA,120553.991276457,244627.912202883,39040.2507334446,NA,NA,NA,NA,NA,NA,120553.991276457,244627.912202883,39040.2507334446,NA,NA,NA
